   3.66864E-01   1.69629E-05   1.87828E-05   2.24159E-05   1.20719E+53   2.89348E+52   3.38094E+52   9.74605E+06   9.74605E+06   9.74605E+06
   3.67115E-01   1.68712E-05   1.88015E-05   2.24329E-05   1.18256E+53   2.93487E+52   3.40996E+52   9.74605E+06   9.74605E+06   9.74605E+06
   3.67365E-01   1.68172E-05   1.88306E-05   2.24473E-05   1.17229E+53   2.97866E+52   3.43186E+52   9.74605E+06   9.74605E+06   9.74605E+06
   3.67616E-01   1.68166E-05   1.88725E-05   2.24515E-05   1.17243E+53   3.02378E+52   3.44741E+52   9.95047E+06   9.74605E+06   9.95020E+06
   3.67866E-01   1.67940E-05   1.88887E-05   2.24385E-05   1.16642E+53   3.05598E+52   3.45895E+52   9.95047E+06   9.95047E+06   9.95047E+06
   3.68116E-01   1.67255E-05   1.88901E-05   2.24294E-05   1.14926E+53   3.08166E+52   3.47192E+52   9.95047E+06   9.95047E+06   9.95047E+06
   3.68368E-01   1.66507E-05   1.89129E-05   2.24373E-05   1.13327E+53   3.11645E+52   3.48693E+52   1.01593E+07   9.95047E+06   1.01191E+07
   3.68618E-01   1.66354E-05   1.89520E-05   2.24380E-05   1.13297E+53   3.15298E+52   3.49151E+52   1.01593E+07   1.01593E+07   1.01593E+07
   3.68869E-01   1.66208E-05   1.89769E-05   2.24194E-05   1.12786E+53   3.17709E+52   3.48754E+52   1.01593E+07   1.01593E+07   1.01593E+07
   3.69120E-01   1.65295E-05   1.89657E-05   2.23850E-05   1.10519E+53   3.18701E+52   3.48322E+52   1.01593E+07   1.01593E+07   1.01593E+07
   3.69371E-01   1.64500E-05   1.89662E-05   2.23690E-05   1.08825E+53   3.20607E+52   3.48794E+52   1.03725E+07   1.01593E+07   1.03611E+07
   3.69872E-01   1.63870E-05   1.89766E-05   2.23183E-05   1.07755E+53   3.23979E+52   3.48221E+52   1.03725E+07   1.03725E+07   1.03725E+07
   3.70123E-01   1.63246E-05   1.89863E-05   2.23023E-05   1.06334E+53   3.25912E+52   3.48488E+52   1.05903E+07   1.03725E+07   1.04254E+07
   3.70374E-01   1.62406E-05   1.90107E-05   2.23017E-05   1.04555E+53   3.28644E+52   3.49218E+52   1.05903E+07   1.03725E+07   1.04982E+07
   3.70625E-01   1.61762E-05   1.90259E-05   2.22762E-05   1.03429E+53   3.30766E+52   3.48718E+52   1.05903E+07   1.05903E+07   1.05903E+07
   3.70876E-01   1.61117E-05   1.90317E-05   2.22430E-05   1.02350E+53   3.32239E+52   3.47686E+52   1.05903E+07   1.05903E+07   1.05903E+07
   3.71126E-01   1.60513E-05   1.90452E-05   2.22250E-05   1.01261E+53   3.33787E+52   3.47006E+52   1.08127E+07   1.05903E+07   1.05908E+07
   3.71377E-01   1.60077E-05   1.90585E-05   2.22072E-05   1.00545E+53   3.35159E+52   3.46149E+52   1.08127E+07   1.05903E+07   1.07441E+07
   3.71627E-01   1.59826E-05   1.90680E-05   2.21822E-05   1.00176E+53   3.36422E+52   3.45069E+52   1.08127E+07   1.05903E+07   1.07655E+07
   3.71878E-01   1.59518E-05   1.90593E-05   2.21456E-05   9.96763E+52   3.37062E+52   3.43861E+52   1.08127E+07   1.03725E+07   1.07715E+07
   3.72128E-01   1.58989E-05   1.90502E-05   2.21186E-05   9.86238E+52   3.38063E+52   3.43412E+52   1.08127E+07   1.03725E+07   1.07838E+07
   3.72378E-01   1.58303E-05   1.90568E-05   2.21061E-05   9.71519E+52   3.39991E+52   3.43609E+52   1.10399E+07   1.05903E+07   1.09176E+07
   3.72629E-01   1.57750E-05   1.90643E-05   2.20845E-05   9.60809E+52   3.41997E+52   3.43475E+52   1.10399E+07   1.08127E+07   1.09858E+07
   3.73131E-01   1.56562E-05   1.90711E-05   2.20505E-05   9.37031E+52   3.46387E+52   3.44366E+52   1.10399E+07   1.08127E+07   1.10265E+07
   3.73382E-01   1.55948E-05   1.90767E-05   2.20401E-05   9.25403E+52   3.48938E+52   3.45255E+52   1.10399E+07   1.08127E+07   1.10382E+07
   3.73598E-01   1.55591E-05   1.90857E-05   2.20302E-05   9.19041E+52   3.51414E+52   3.46084E+52   1.12719E+07   1.08127E+07   1.10525E+07
   3.74102E-01   1.55106E-05   1.91196E-05   2.20245E-05   9.10823E+52   3.58142E+52   3.48948E+52   1.12719E+07   1.10399E+07   1.10823E+07
   3.74352E-01   1.54856E-05   1.91318E-05   2.20242E-05   9.06638E+52   3.61507E+52   3.50542E+52   1.15089E+07   1.10399E+07   1.10868E+07
   3.74602E-01   1.54611E-05   1.91542E-05   2.20303E-05   9.02113E+52   3.65488E+52   3.52373E+52   1.15089E+07   1.10399E+07   1.10999E+07
   3.74793E-01   1.54365E-05   1.91561E-05   2.20168E-05   8.98658E+52   3.70089E+52   3.54120E+52   1.15089E+07   1.10399E+07   1.11029E+07
   3.75044E-01   1.54303E-05   1.91718E-05   2.20240E-05   8.98625E+52   3.77124E+52   3.58579E+52   1.17509E+07   1.10399E+07   1.11551E+07
   3.75295E-01   1.54112E-05   1.91902E-05   2.20416E-05   9.02887E+52   3.84806E+52   3.64393E+52   1.17509E+07   1.10399E+07   1.11860E+07
   3.75546E-01   1.53738E-05   1.92264E-05   2.20305E-05   9.22993E+52   3.98003E+52   3.73158E+52   1.17509E+07   1.10399E+07   1.12035E+07
   3.75797E-01   1.53834E-05   1.93522E-05   2.19279E-05   9.46006E+52   4.11950E+52   3.80923E+52   1.17509E+07   1.10399E+07   1.12302E+07
   3.76049E-01   1.54434E-05   1.94105E-05   2.18523E-05   9.31101E+52   4.10829E+52   3.74273E+52   1.17509E+07   1.10399E+07   1.12744E+07
   3.76301E-01   1.54571E-05   1.94204E-05   2.18299E-05   9.10165E+52   4.07494E+52   3.63443E+52   1.17509E+07   1.12719E+07   1.13667E+07
   3.76553E-01   1.54249E-05   1.94133E-05   2.17861E-05   8.99481E+52   4.07263E+52   3.58326E+52   1.17509E+07   1.12719E+07   1.13835E+07
   3.76807E-01   1.53805E-05   1.93970E-05   2.17301E-05   8.93748E+52   4.07370E+52   3.56653E+52   1.17509E+07   1.12719E+07   1.13989E+07
   3.77058E-01   1.53475E-05   1.93911E-05   2.16893E-05   8.89569E+52   4.06891E+52   3.54860E+52   1.17509E+07   1.12719E+07   1.15034E+07
   3.77310E-01   1.53202E-05   1.93749E-05   2.16703E-05   8.84825E+52   4.05586E+52   3.52910E+52   1.17509E+07   1.15089E+07   1.15329E+07
   3.77813E-01   1.52445E-05   1.93086E-05   2.16050E-05   8.72543E+52   4.02000E+52   3.50369E+52   1.17509E+07   1.15089E+07   1.15733E+07
   3.78066E-01   1.52104E-05   1.92965E-05   2.16033E-05   8.63149E+52   4.01031E+52   3.49225E+52   1.19981E+07   1.15089E+07   1.17353E+07
   3.78322E-01   1.51665E-05   1.92730E-05   2.15873E-05   8.54251E+52   4.00881E+52   3.48782E+52   1.19981E+07   1.17509E+07   1.17718E+07
   3.78574E-01   1.51212E-05   1.92466E-05   2.15746E-05   8.44944E+52   4.01207E+52   3.49021E+52   1.19981E+07   1.15089E+07   1.17732E+07
   3.78825E-01   1.50826E-05   1.92454E-05   2.15703E-05   8.34216E+52   4.02486E+52   3.49437E+52   1.19981E+07   1.15089E+07   1.18085E+07
   3.79078E-01   1.50512E-05   1.92616E-05   2.15848E-05   8.22103E+52   4.04707E+52   3.50224E+52   1.22506E+07   1.15089E+07   1.18542E+07
   3.79328E-01   1.50139E-05   1.92589E-05   2.15944E-05   8.11688E+52   4.06618E+52   3.51174E+52   1.22506E+07   1.15089E+07   1.18847E+07
   3.79578E-01   1.49858E-05   1.92585E-05   2.15865E-05   8.06126E+52   4.09449E+52   3.52613E+52   1.22506E+07   1.15089E+07   1.19039E+07
   3.79829E-01   1.49656E-05   1.92719E-05   2.15928E-05   7.99769E+52   4.12558E+52   3.53666E+52   1.19981E+07   1.12719E+07   1.19312E+07
   3.80081E-01   1.49439E-05   1.92804E-05   2.16048E-05   7.92447E+52   4.15380E+52   3.54798E+52   1.19981E+07   1.12719E+07   1.19308E+07
   3.80336E-01   1.49266E-05   1.92845E-05   2.16223E-05   7.86817E+52   4.18163E+52   3.56479E+52   1.22506E+07   1.12719E+07   1.19746E+07
   3.80588E-01   1.49148E-05   1.92873E-05   2.16300E-05   7.83402E+52   4.21267E+52   3.57836E+52   1.22506E+07   1.12719E+07   1.19678E+07
   3.80841E-01   1.49113E-05   1.92988E-05   2.16361E-05   7.82043E+52   4.25099E+52   3.59191E+52   1.22506E+07   1.12719E+07   1.20003E+07
   3.81094E-01   1.49211E-05   1.93191E-05   2.16497E-05   7.81436E+52   4.29034E+52   3.60099E+52   1.22506E+07   1.12719E+07   1.20193E+07
   3.81344E-01   1.49411E-05   1.93395E-05   2.16653E-05   7.81416E+52   4.32878E+52   3.61151E+52   1.22506E+07   1.12719E+07   1.20309E+07
   3.81596E-01   1.49604E-05   1.93574E-05   2.16774E-05   7.81143E+52   4.36775E+52   3.62242E+52   1.22506E+07   1.12719E+07   1.20432E+07
   3.81850E-01   1.49745E-05   1.93724E-05   2.16701E-05   7.80689E+52   4.40679E+52   3.62786E+52   1.22506E+07   1.12719E+07   1.20574E+07
   3.82105E-01   1.49901E-05   1.93920E-05   2.16733E-05   7.79991E+52   4.44561E+52   3.63281E+52   1.25085E+07   1.15089E+07   1.21172E+07
   3.82356E-01   1.49973E-05   1.94050E-05   2.16797E-05   7.77633E+52   4.48154E+52   3.63761E+52   1.25085E+07   1.15089E+07   1.21687E+07
   3.82607E-01   1.49961E-05   1.94083E-05   2.16686E-05   7.75358E+52   4.51875E+52   3.64669E+52   1.25085E+07   1.15089E+07   1.22087E+07
   3.82858E-01   1.49934E-05   1.94140E-05   2.16708E-05   7.71491E+52   4.55230E+52   3.65470E+52   1.25085E+07   1.15089E+07   1.22351E+07
   3.83016E-01   1.49905E-05   1.94173E-05   2.16826E-05   7.68168E+52   4.57085E+52   3.65838E+52   1.25085E+07   1.15089E+07   1.22504E+07
   3.83518E-01   1.49758E-05   1.94542E-05   2.17254E-05   7.59150E+52   4.64545E+52   3.66048E+52   1.27719E+07   1.17509E+07   1.23002E+07
   3.83768E-01   1.49732E-05   1.94687E-05   2.17217E-05   7.49873E+52   4.65736E+52   3.64935E+52   1.27719E+07   1.19981E+07   1.23279E+07
   3.84019E-01   1.49931E-05   1.94743E-05   2.17654E-05   7.16820E+52   4.54486E+52   3.58366E+52   1.30408E+07   1.19981E+07   1.23595E+07
   3.84270E-01   1.48401E-05   1.92352E-05   2.17719E-05   6.82101E+52   4.39058E+52   3.44456E+52   1.30408E+07   1.22506E+07   1.23848E+07
   3.84520E-01   1.47472E-05   1.91975E-05   2.18510E-05   7.09553E+52   4.54038E+52   3.62900E+52   1.33156E+07   1.22506E+07   1.24237E+07
   3.84771E-01   1.47453E-05   1.92265E-05   2.18794E-05   7.23185E+52   4.63550E+52   3.76912E+52   1.33156E+07   1.19981E+07   1.23991E+07
   3.85023E-01   1.47691E-05   1.92601E-05   2.19179E-05   7.24630E+52   4.67992E+52   3.81632E+52   1.35962E+07   1.19981E+07   1.24238E+07
   3.85278E-01   1.47893E-05   1.92876E-05   2.19542E-05   7.25796E+52   4.72320E+52   3.84520E+52   1.35962E+07   1.22506E+07   1.24677E+07
   3.85528E-01   1.48023E-05   1.93050E-05   2.19816E-05   7.26971E+52   4.76730E+52   3.87495E+52   1.38828E+07   1.22506E+07   1.25009E+07
   3.85778E-01   1.48100E-05   1.93163E-05   2.20001E-05   7.27810E+52   4.80702E+52   3.90461E+52   1.38828E+07   1.22506E+07   1.25176E+07
   3.86031E-01   1.48156E-05   1.93256E-05   2.20140E-05   7.28749E+52   4.84361E+52   3.93271E+52   1.38828E+07   1.22506E+07   1.25481E+07
   3.86282E-01   1.48202E-05   1.93348E-05   2.20261E-05   7.29246E+52   4.87580E+52   3.95712E+52   1.38828E+07   1.22506E+07   1.25814E+07
   3.86534E-01   1.48200E-05   1.93401E-05   2.20308E-05   7.29294E+52   4.90457E+52   3.97678E+52   1.38828E+07   1.22506E+07   1.26194E+07
   3.86787E-01   1.48181E-05   1.93428E-05   2.20312E-05   7.28987E+52   4.93010E+52   3.99364E+52   1.38828E+07   1.22506E+07   1.26560E+07
   3.87041E-01   1.48113E-05   1.93426E-05   2.20342E-05   7.28207E+52   4.95124E+52   4.00983E+52   1.38828E+07   1.22506E+07   1.26865E+07
   3.87295E-01   1.47991E-05   1.93400E-05   2.20330E-05   7.27234E+52   4.97256E+52   4.02406E+52   1.38828E+07   1.22506E+07   1.27115E+07
   3.87546E-01   1.47881E-05   1.93405E-05   2.20302E-05   7.26107E+52   4.99516E+52   4.03647E+52   1.38828E+07   1.22506E+07   1.27468E+07
   3.87799E-01   1.47763E-05   1.93403E-05   2.20247E-05   7.24641E+52   5.01423E+52   4.04696E+52   1.38828E+07   1.22506E+07   1.27794E+07
   3.88050E-01   1.47651E-05   1.93400E-05   2.20172E-05   7.23698E+52   5.02968E+52   4.05562E+52   1.38828E+07   1.22506E+07   1.28149E+07
   3.88305E-01   1.47598E-05   1.93413E-05   2.20115E-05   7.23561E+52   5.04265E+52   4.06413E+52   1.38828E+07   1.22506E+07   1.28555E+07
   3.88560E-01   1.47550E-05   1.93408E-05   2.20046E-05   7.23368E+52   5.05442E+52   4.07245E+52   1.38828E+07   1.25085E+07   1.28812E+07
   3.88810E-01   1.47520E-05   1.93420E-05   2.20015E-05   7.22998E+52   5.06657E+52   4.08164E+52   1.38828E+07   1.25085E+07   1.28889E+07
   3.89312E-01   1.47446E-05   1.93446E-05   2.19952E-05   7.21251E+52   5.09118E+52   4.09932E+52   1.38828E+07   1.27719E+07   1.29659E+07
   3.89566E-01   1.47370E-05   1.93466E-05   2.19945E-05   7.19681E+52   5.10406E+52   4.10713E+52   1.35962E+07   1.27719E+07   1.29762E+07
   3.89817E-01   1.47248E-05   1.93474E-05   2.19882E-05   7.18525E+52   5.11968E+52   4.11312E+52   1.35962E+07   1.27719E+07   1.30282E+07
   3.90075E-01   1.47181E-05   1.93569E-05   2.19907E-05   7.18156E+52   5.14191E+52   4.12083E+52   1.35962E+07   1.27719E+07   1.30306E+07
   3.90326E-01   1.47049E-05   1.93603E-05   2.19796E-05   7.17222E+52   5.16285E+52   4.12448E+52   1.33156E+07   1.25085E+07   1.30347E+07
   3.90578E-01   1.46944E-05   1.93690E-05   2.19763E-05   7.16514E+52   5.18782E+52   4.13046E+52   1.33156E+07   1.25085E+07   1.30945E+07
   3.90831E-01   1.46871E-05   1.93836E-05   2.19703E-05   7.16627E+52   5.21667E+52   4.13470E+52   1.33156E+07   1.25085E+07   1.30661E+07
   3.91083E-01   1.46837E-05   1.94003E-05   2.19717E-05   7.16694E+52   5.24271E+52   4.13927E+52   1.35962E+07   1.25085E+07   1.30601E+07
   3.91334E-01   1.46797E-05   1.94166E-05   2.19677E-05   7.17660E+52   5.27048E+52   4.14230E+52   1.35962E+07   1.25085E+07   1.31111E+07
   3.91586E-01   1.46832E-05   1.94386E-05   2.19703E-05   7.18748E+52   5.29769E+52   4.14489E+52   1.35962E+07   1.25085E+07   1.31050E+07
   3.91840E-01   1.46829E-05   1.94547E-05   2.19691E-05   7.19723E+52   5.32376E+52   4.14696E+52   1.35962E+07   1.25085E+07   1.31117E+07
   3.92093E-01   1.46838E-05   1.94706E-05   2.19687E-05   7.20591E+52   5.35135E+52   4.15061E+52   1.38828E+07   1.25085E+07   1.31653E+07
   3.92348E-01   1.46827E-05   1.94832E-05   2.19659E-05   7.20733E+52   5.37923E+52   4.15378E+52   1.38828E+07   1.25085E+07   1.31867E+07
   3.92600E-01   1.46774E-05   1.94993E-05   2.19669E-05   7.20322E+52   5.40974E+52   4.15820E+52   1.38828E+07   1.25085E+07   1.32247E+07
   3.92853E-01   1.46742E-05   1.95207E-05   2.19734E-05   7.20081E+52   5.44288E+52   4.16386E+52   1.38828E+07   1.25085E+07   1.32581E+07
   3.93105E-01   1.46672E-05   1.95405E-05   2.19814E-05   7.18856E+52   5.47296E+52   4.16912E+52   1.38828E+07   1.25085E+07   1.32764E+07
   3.93357E-01   1.46564E-05   1.95596E-05   2.19908E-05   7.17236E+52   5.50126E+52   4.17370E+52   1.38828E+07   1.25085E+07   1.32983E+07
